Title,Year,Source title,Author Keywords,Index Keywords,Affiliations
reverse lumbar pedicle screw in oblique lateral interbody fusion: a novel concept to restrict cage subsidence,2023,Orthopaedic Surgery,Cage subsidence; Disc height; Oblique lateral interbody fusion; Reverse lumbar pedicle screw; Segmental lordosis,adult; Article; clinical article; clinical assessment; clinical evaluation; controlled study; decompression; disability; female; follow up; human; lordosis; male; operation duration; Oswestry Disability Index; percutaneous vertebroplasty; rank sum test; retrospective study; vertebra; visual analog scale; X ray; x-ray computed tomography; diagnostic imaging; lumbar vertebra; lumbosacral region; procedures; spine fusion; surgery; treatment outcome; Humans; Lumbar Vertebrae; Lumbosacral Region; Pedicle Screws; Retrospective Studies; Spinal Fusion; Treatment Outcome,"Department of Orthopaedics, Chongqing Medical University, Chongqing, Chongqing, China"
oblique lateral interbody fusion combined with unilateral versus bilateral posterior fixation in patients with osteoporosis,2023,Journal of Orthopaedic Surgery and Research,Cage subsidence; Fusion rate; Oblique lumbar interbody fusion; Osteoporosis; Pedicle screw internal fixation,"complication; diagnostic imaging; human; lordosis; lumbar vertebra; operative blood loss; osteoporosis; procedures; retrospective study; spine fusion; treatment outcome; Blood Loss, Surgical; Humans; Lordosis; Lumbar Vertebrae; Osteoporosis; Pedicle Screws; Retrospective Studies; Spinal Fusion; Treatment Outcome","Department of Spine Surgery, Tianjin University, Tianjin, China; Tianjin Medical University, Tianjin, Tianjin, China; Tianjin University, Tianjin, China"
factors affecting successful immediate indirect decompression in oblique lateral interbody fusion in lumbar spinal stenosis patients,2023,North American Spine Society Journal,Cage position; Foraminal height restoration; Indirect decompression; Oblique lateral interbody fusion,aged; anterior disc height; anterior spine fusion; Article; cage position; clinical article; Cobb angle; cohort analysis; controlled study; correlation analysis; cross sectional foraminal area; cross sectional area; cross-sectional study; decompression; degenerative lumbar stenosis; facet distance; female; foraminal stenosis; foraminal height; human; hypothalamus; improvement rate; intraoperative monitoring; lumbar lordortic angle; lumbar lordosis angle; lumbar lordotic angle; lumbar spinal stenosis; male; nerve ending; oblique lateral interbody fusion; percutaneous posterior fixation; posterior disc height; postoperative care; postoperative improvement rate; preoperative care; radiography; radiologic parameters; radiological outcome; radiological parameters; retroperitoneal approach; retrospective study; sagittal spinal parameter; segmental lordotic angle; surgical technique,"Department of Orthopaedic Surgery, Korea University Ansan Hospital, Ansan, Gyeonggi-do, South Korea; Spine Center and Department of Orthopaedic Surgery, Seoul National University College of Medicine, Seoul, South Korea; Department of Emergency Medicine, Soonchunhyang University, Asan, Chungcheongnam-do, South Korea"
oblique lateral interbody fusion with internal fixations in the treatment for cross-segment degenerative lumbar spine disease (l2-3 and l4-5) finite element analysis,2023,Scientific Reports,,"biomechanics; diagnostic imaging; finite element analysis; human; intervertebral disk; intervertebral disk degeneration; lumbar vertebra; procedures; range of motion; spine fusion; Biomechanical Phenomena; Finite Element Analysis; Humans; Intervertebral Disc; Intervertebral Disc Degeneration; Lumbar Vertebrae; Pedicle Screws; Range of Motion, Articular; Spinal Fusion","Department of Orthopaedics, Fuzhou Second Hospital Affiliated to Xiamen University, Xiamen, Fujian, China; Department of Spine Surgery, Chengde Medical University, Chengde, Hebei, China; School of Civil Engineering, Lanzhou University of Technology, Lanzhou, Gansu, China; School of Foreign Languages, Fuzhou University, Fuzhou, Fujian, China; Department of Orthopaedics, Chungnam National University, College of Medicine, Yusong, Daejeon, South Korea"
the influence of screw positioning on cage subsidence in patients with oblique lumbar interbody fusion combined with anterolateral fixation,2023,Orthopaedic Surgery,Cage Subsidence; Oblique Lumbar Interbody Fusion; Screw Position; Screw Trajectory,adult; Article; bone density; cage subsidence; cohort analysis; computer assisted tomography; controlled study; coronal parameter; correlation analysis; demographics; female; follow up; human; implantation; lumbar spinal stenosis; major clinical study; male; oblique lumbar interbody fusion combined with anterolateral fixation; posterior lumbar interbody fusion; postoperative complication; receiver operating characteristic; retrospective study; spine radiography; spondylolisthesis; X ray,"Department of Orthopaedic Surgery and Orthopaedic Research Institute, West China School of Medicine/West China Hospital of Sichuan University, Chengdu, Sichuan, China; Department of Spine Surgery, People's Hospital of Guangxi Zhuang Autonomous Region, Nanjing, Jiangsu, China; Department of Spine Surgery, Guizhou Provincial Orthopedics Hospital, Guiyang, Guizhou, China; School of Mechanical Engineering, Sichuan University, Chengdu, Sichuan, China"
clinical and radiographic outcomes of oblique lumbar interbody fusion with anterolateral screw and rod instrumentation in osteopenia patients: a retrospective study,2023,BMC Musculoskeletal Disorders,Anterolateral instrumentation; Bone mineral density; Oblique lumbar interbday fusion; Osteopenia,"abdominal distension; aged; Article; bone density; controlled study; cross sectional area of the dural sac; cross sectional height of the intervertebral foramina; degenerative lumbar spondylolisthesis; disc height; female; follow up; human; lumbar lordorsis; major clinical study; male; oblique lumbar interbody fusion; osteopenia; osteoporosis; outcome assessment; pelvic incidence; pelvic titlt; radiographic parameter; retrospective study; sacrum slop; spine fusion; spondylolisthesis; complication; diagnostic imaging; metabolic bone disease; sacrum; Bone Diseases, Metabolic; Bone Screws; Humans; Retrospective Studies; Sacrum; Spondylolisthesis","Department of Orthopaedic Surgery, Soochow University, Suzhou, Jiangsu, China; Department of Orthopaedic Surgery, The First Affiliated Hospital of Soochow University, Suzhou, Jiangsu, China"
comparison of predictive performance for cage subsidence between ct-based hounsfield units and mri-based vertebral bone quality score following oblique lumbar interbody fusion,2023,European Radiology,Bone mineral density; CT; MRI; Postoperative complications; ROC curves,"adult; area under the curve; Article; bone quality; clinical article; computer assisted tomography; controlled study; female; height; human; lumbar spine; male; middle aged; nuclear magnetic resonance imaging; receiver operating characteristic; retrospective study; space; spine fusion; lumbar vertebra; surgery; x-ray computed tomography; Area Under Curve; Humans; Lumbar Vertebrae; Magnetic Resonance Imaging; Retrospective Studies; Spinal Fusion; Tomography, X-Ray Computed","Department of Orthopaedics, West China School of Medicine/West China Hospital of Sichuan University, Chengdu, Sichuan, China; Department of Orthopedic Spine Surgery, Kunming Medical University, Kunming, Yunnan, China; Department of Spine Surgery, People's Hospital of Guangxi Zhuang Autonomous Region, Nanjing, Jiangsu, China"
fixation-induced surgical segment’s high stiffness and the damage of posterior structures together trigger a higher risk of adjacent segment disease in patients with lumbar interbody fusion operations,2023,Journal of Orthopaedic Surgery and Research,Adjacent segment diseases; Biomechanical deterioration; Finite element analysis; Lumbar interbody fusion; Posterior structures,"biomechanics; human; lumbar vertebra; pedicle screw; physiology; procedures; range of motion; spine fusion; surgery; Biomechanical Phenomena; Humans; Lumbar Vertebrae; Pedicle Screws; Range of Motion, Articular; Spinal Fusion","Department of Orthopaedics, Lianyungang Hospital of Traditional Chinese Medicine, Lianyungang, Jiangsu, China; Department of Orthopaedics, Jiangsu Province Hospital of TCM, Nanjing, Jiangsu, China; Department of Spine Surgery, Nanjing University of Chinese Medicine, Nanjing, Jiangsu, China"
vertebral bone quality score to predict cage subsidence following oblique lumbar interbody fusion,2023,Journal of Orthopaedic Surgery and Research,Cage subsidence; Oblique lumbar interbody fusion; Risk factors; Vertebral bone quality score,adverse event; diagnostic imaging; human; lumbar vertebra; nuclear magnetic resonance imaging; procedures; retrospective study; spine fusion; surgery; Humans; Lumbar Vertebrae; Magnetic Resonance Imaging; Retrospective Studies; Spinal Fusion,"Department of Orthopedic Surgery and Orthopedic Research Institute, West China School of Medicine/West China Hospital of Sichuan University, Chengdu, Sichuan, China; Department of Orthopaedics, North Sichuan Medical College, Nanchang, Sichuan, China"
"comparative biomechanical analysis of unilateral, bilateral, and lateral pedicle screw implantation in oblique lumbar interbody fusion: a finite element study",2023,Bioengineering,bilateral pedicle screw fixation; biomechanics; finite element analysis; lateral pedicle screw fixation; OLIF; unilateral pedicle screw fixation,,"Department of Orthopaedics, Veterans General Hospital-Taichung Taiwan, Taichung, Taiwan; Department of Rehabilitation Science, Jen-Teh Junior College of Medicine, Nursing and Management, Miao-li, Taiwan; Department of Post-Baccalaureate Medicine, National Chung Hsing University, Taichung, Taiwan; Department of Medical Research, Veterans General Hospital-Taichung Taiwan, Taichung, Taiwan; Department of Biomedical Engineering, Hungkuang University, Taichung, Taiwan; Department of Chemical and Materials Engineering, Tunghai University, Taichung, Taiwan"
